,rowkey,is_risk,is_train,buy_time,login_time,is_scan_1,log_from_1,log_type_1,log_result_1,timelong_1,buy_login_period_1,city_rate_3,city_rate_6,city_rate_10,device_rate_3,device_rate_6,device_rate_10,ip_rate_3,ip_rate_6,ip_rate_10,result_rate_3,result_rate_6,result_rate_10,device_chg_rate_3,device_chg_rate_6,device_chg_rate_10,city_chg_rate_3,city_chg_rate_6,city_chg_rate_10,ip_chg_rate_3,ip_chg_rate_6,ip_chg_rate_10,timelong_diff_avg_3,timelong_diff_avg_6,timelong_diff_avg_10,weekday,df_login_5_min,df_login_30_min,device_rate,ip_rate,city_rate,buy_time_box,login_time_box,buy_time_box_a,buy_time_box_b,buy_time_box_c,buy_time_box_d,buy_time_box_e,buy_time_box_f,buy_time_box_g,login_time_box_a,login_time_box_b,login_time_box_c,login_time_box_d,login_time_box_e,login_time_box_f,login_time_box_g,log_from_1.0,log_from_2.0,log_from_8.0,log_from_10.0,log_from_11.0,log_from_12.0,log_from_16.0,log_from_18.0,log_from_21.0,result_-4.0,result_-2.0,result_-1.0,result_1.0,result_6.0,result_22.0,result_31.0,type_1.0,type_2.0,type_3.0
114279,175494.0,0.0,1.0,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114283,175626.0,0.0,1.0,7,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114284,175627.0,0.0,1.0,7,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114285,268478.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114286,321394.0,0.0,1.0,7,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114344,176240.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114356,176258.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114357,191870.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114590,177736.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114591,376336.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114592,376387.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114593,391701.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114667,177892.0,0.0,1.0,16,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114694,178109.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114698,178138.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114734,178234.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114735,178252.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114736,178273.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114737,178362.0,0.0,1.0,18,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114738,240076.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114753,178290.0,0.0,1.0,18,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114873,179056.0,0.0,1.0,21,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114886,179299.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114915,179658.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114916,209007.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114917,252853.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114920,179669.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114921,190787.0,0.0,1.0,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114922,190808.0,0.0,1.0,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114923,190824.0,0.0,1.0,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114924,195323.0,0.0,1.0,21,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114944,179726.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114945,182613.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
114968,180061.0,0.0,1.0,2,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115033,180309.0,0.0,1.0,7,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115034,180411.0,0.0,1.0,8,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115114,181135.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115115,415347.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115116,438693.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115207,181827.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115208,183523.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115251,182090.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115265,182203.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115284,182366.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115285,192710.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115382,182931.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115383,219229.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115384,424146.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115385,459900.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115386,489588.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115387,495863.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115388,537035.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115389,606070.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115401,182982.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115402,215875.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115403,216200.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115404,216668.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115405,218620.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115406,236936.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115407,237752.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115408,237878.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115409,241580.0,0.0,1.0,8,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115410,244843.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115530,183865.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115537,183886.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115538,186548.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115539,186833.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115564,184239.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115565,215212.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115566,215266.0,0.0,1.0,16,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115587,184507.0,0.0,1.0,21,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115588,311553.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115607,184761.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115608,209645.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115609,276235.0,0.0,1.0,7,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115610,390405.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115647,184933.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115649,185051.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115668,185234.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115682,185432.0,0.0,1.0,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115683,498349.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115700,185590.0,0.0,1.0,7,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115792,186193.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115801,186279.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115831,186450.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115905,186737.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115906,187241.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115907,190912.0,0.0,1.0,6,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115908,192275.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115909,192279.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
115929,186879.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116013,187498.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116014,256064.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116015,256113.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116016,312843.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116017,312848.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116018,403818.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116019,524278.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116020,538771.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
116021,574557.0,0.0,1.0,16,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
